id,term,aliases,category,subcategory,priority,occurrenceCount,shortDefinition,postAnswerExplanation,tusPearl,differentialPoint,safeNestedTerms,sourceTextExamples
v403-internal-medicine-boncuk-dizisi-gorunumu,Boncuk dizisi görünümü,"[""Boncuk dizisi görünümü""]",İç Hastalıkları,Gastroenteroloji / Safra yolu görüntüleme,P1,2,Safra yollarında ardışık darlık ve genişlemelerin oluşturduğu görüntüleme paternidir.,Primer sklerozan kolanjitte MRCP/ERCP’de görülebilir. Ülseratif kolitli hastada kolestatik enzimlerle birlikte çok güçlü tanı ipucudur.,ÜK + kolestaz + boncuk dizisi görünümü PSC lehinedir.,PBC küçük intrahepatik kanalları tutar ve AMA ile sorulur; PSC’de büyük kanal darlıkları tipiktir.,"[""Primer sklerozan kolanjit"", ""MRCP"", ""Ülseratif kolit""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-351-spot.front"", ""text"": ""Ülseratif kolitli hastada MRCP’de safra yollarında boncuk dizisi görünümü hangi tanıyı destekler?""}, {""sourceFilePath"": ""src/data/tusPearlInternalMedicine*Overrides.js::tus-pearl-internal-medicine-351-spot.front"", ""text"": ""Ülseratif kolitli hastada MRCP’de safra yollarında boncuk dizisi görünümü hangi tanıyı destekler?""}]"
v403-internal-medicine-akut-pankreatitte-erken-bt-tuzagi,Akut pankreatitte erken BT tuzağı,"[""Akut pankreatitte erken BT tuzağı""]",İç Hastalıkları,Gastroenteroloji / Görüntüleme kararı,P1,0,Tipik ağrı ve lipaz yüksekliğiyle tanı netken erken dönemde her hastaya BT gerekmemesi durumudur.,"BT özellikle tanı belirsizse, komplikasyon şüphesi varsa veya klinik kötüleşme olursa değerlidir. Erken gereksiz BT nekroz/komplikasyonları yeterince göstermeyebilir ve tedaviyi değiştirmeyebilir.",Tipik akut pankreatitte tanı klinik + lipazla konabilir; erken BT her zaman şart değildir.,Şiddetli veya kötüleşen tabloda komplikasyon değerlendirmesi için görüntüleme önem kazanır.,"[""Akut pankreatit"", ""Lipaz"", ""Komplikasyon""]","[{""sourceFilePath"": ""src/data/cases.js::v164-new-020-antibiyotik-sonrasi-ishal.investigations[0].summary"", ""text"": ""Hidrasyon durumu ve periton/ileus bulguları kolitin komplikasyon riskini sınıflandırır; hasta özelinde ağır sıvı kaybı izlenmekle birlikte fulminan karın bulgusu yoktur.""}, {""sourceFilePath"": ""src/data/cases.js::v164-new-020-antibiyotik-sonrasi-ishal.investigations[0].clinicalMeaning"", ""text"": ""Hidrasyon durumu ve periton/ileus bulguları kolitin komplikasyon riskini sınıflandırır; hasta özelinde ağır sıvı kaybı izlenmekle birlikte fulminan karın bulgusu yoktur.""}]"
v403-internal-medicine-h-pylori-test-et-tedavi-yaklasimi,H. pylori test-et-tedavi yaklaşımı,"[""H. pylori test-et-tedavi yaklaşımı""]",İç Hastalıkları,Gastroenteroloji / Dispepsi yönetimi,P1,2,Genç ve alarm bulgusu olmayan dispepside H. pylori için noninvaziv test yapıp pozitifse eradikasyon uygulama stratejisidir.,Bu yaklaşım endoskopiyi hemen gerektirmeyen düşük riskli hastada gereksiz invaziv değerlendirmeyi azaltır. İleri yaş veya alarm bulgusu varsa endoskopi öncelik kazanır.,Genç alarm bulgusuz dispepside H. pylori test-et-tedavi düşünülebilir.,Alarm bulgusu varsa test-et-tedavi yerine endoskopi değerlendirmesi öne çıkar.,"[""Dispepsi"", ""Dispepside alarm bulguları"", ""Üre nefes testi""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-354-spot.answer"", ""text"": ""H. pylori test-et-tedavi yaklaşımı.""}, {""sourceFilePath"": ""src/data/tusPearlInternalMedicine*Overrides.js::tus-pearl-internal-medicine-354-spot.answer"", ""text"": ""H. pylori test-et-tedavi yaklaşımı.""}]"
v403-internal-medicine-pseudoakalazya,Pseudoakalazya,"[""Pseudoakalazya""]",İç Hastalıkları,Gastroenteroloji / Disfaji ayırıcı tanısı,P1,0,Malignite gibi mekanik/infiltratif nedenlerin akalazya benzeri motilite tablosu oluşturmasıdır.,"İleri yaş, hızlı kilo kaybı ve kısa sürede gelişen disfaji varsa primer akalazyadan önce kardiya/özofagogastrik bileşke malignitesi dışlanmalıdır. Bu nedenle tedaviye geçmeden endoskopik değerlendirme kritik olabilir.",Yaşlı + hızlı kilo kaybı + akalazya benzeri tablo pseudoakalazya uyarısıdır.,Primer akalazya fonksiyonel motilite bozukluğudur; pseudoakalazya altta yatan maligniteyi saklayabilir.,"[""Akalazya"", ""Özofagus manometrisi"", ""Disfaji""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-150-spot.topic"", ""text"": ""Akalazya tanısı""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-150-spot.keywords[0]"", ""text"": ""akalazya""}]"
v403-internal-medicine-kras-nras-mutasyonu,KRAS/NRAS mutasyonu,"[""KRAS/NRAS mutasyonu""]",İç Hastalıkları,Onkoloji-Gastroenteroloji / Hedefe yönelik tedavi belirteci,P1,0,Kolorektal kanserde anti-EGFR tedavi yanıtını azaltan RAS yolu mutasyonlarıdır.,EGFR üst basamaktan bloke edilse bile RAS mutasyonu sinyal yolunu aşağıdan aktif tutabilir. Bu nedenle metastatik kolorektal kanserde anti-EGFR planlanmadan önce RAS durumu değerlendirilir.,RAS mutant kolorektal kanserde anti-EGFR yanıtı düşer.,dMMR/MSI-H immünoterapi seçimini etkiler; RAS mutasyonu anti-EGFR yanıtını etkiler.,"[""Anti-EGFR tedavi"", ""Kolorektal kanser"", ""Sinyal yolu""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-351-extra.explanation"", ""text"": ""PSC’de kronik safra yolu inflamasyonu ve fibrozisi malign dönüşüm riskini artırır. Ülseratif kolit birlikteliği nedeniyle kolorektal kanser riski de dikkatle izlenmelidir. Bu nedenle PSC yalnız kolestaz nedeni değil, malignite izlemi gerektiren bir hastalık olarak düşünülmelidir.""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-357-spot.topic"", ""text"": ""Kolorektal kanser biyobelirteçleri""}]"
v403-internal-medicine-dmmr-msi-h,dMMR/MSI-H,"[""dMMR/MSI-H""]",İç Hastalıkları,Onkoloji-Gastroenteroloji / Moleküler belirteç,P1,2,Mismatch repair eksikliği veya mikrosatellit instabilitesi yüksekliği anlamına gelen tümör biyobelirteç paternidir.,Kolorektal kanserde immünoterapi yanıtı ve Lynch sendromu değerlendirmesi açısından önemlidir. TUS mantığında moleküler belirtecin tedavi seçiminde yön değiştirici rolü vurgulanır.,dMMR/MSI-H saptanması immünoterapi seçimini güçlendirebilir.,RAS mutasyonu anti-EGFR yanıtını; MSI-H immünoterapi duyarlılığını etkiler.,"[""İmmünoterapi"", ""Kolorektal kanser"", ""Mismatch repair""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-357-extra.front"", ""text"": ""Kolorektal kanserde dMMR/MSI-H saptanması tedavi seçimini hangi yönde etkileyebilir?""}, {""sourceFilePath"": ""src/data/tusPearlInternalMedicine*Overrides.js::tus-pearl-internal-medicine-357-extra.front"", ""text"": ""Kolorektal kanserde dMMR/MSI-H saptanması tedavi seçimini hangi yönde etkileyebilir?""}]"
v403-internal-medicine-smudge-cell,Smudge cell,"[""Smudge cell""]",İç Hastalıkları,Hematoloji / Periferik yayma bulgusu,P1,10,KLL’de kırılgan lenfositlerin yayma sırasında parçalanmasıyla oluşan ezilmiş hücre görünümüdür.,KLL için destekleyici klasik periferik yayma bulgusudur ancak tek başına tanı koydurmaz. Tanı immünfenotipleme ile CD5+ CD23+ klonal B hücre paterninin gösterilmesiyle doğrulanır.,Smudge cell KLL’yi düşündürür ama tanıyı akım sitometri doğrular.,Mantle hücreli lenfoma CD5+ olabilir ancak genellikle CD23 negatiftir ve siklin D1 ilişkilidir.,"[""KLL"", ""Akım sitometri"", ""CD5+ CD23+""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-172-extra.keywords[1]"", ""text"": ""smudge cell""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-172-extra.front"", ""text"": ""KLL’de periferik yaymada görülen smudge cell bulgusunun tanısal değeri nasıl yorumlanmalıdır?""}]"
v403-internal-medicine-kll-cd5-cd23-paterni,KLL CD5+ CD23+ paterni,"[""KLL CD5+ CD23+ paterni""]",İç Hastalıkları,Hematoloji / İmmünfenotip,P1,0,Kronik lenfositik lösemide görülen tipik klonal B hücre immünfenotipidir.,"KLL, B hücre belirteçlerine ek olarak aberrant CD5 ve CD23 ekspresyonuyla tanınır. Mantle hücreli lenfomadan ayrımda CD23 pozitifliği ve siklin D1 negatifliği önemlidir.",KLL = CD5+ CD23+; mantle cell = CD5+ CD23−/siklin D1+.,Reaktif lenfositoz poliklonaldir; KLL akım sitometride klonal B hücre paternidir.,"[""KLL"", ""Akım sitometri"", ""Mantle cell lenfoma""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-172-spot.keywords[2]"", ""text"": ""akım sitometri""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-172-spot.back"", ""text"": ""Periferik kanda akım sitometri ile klonal B hücre immünfenotipinin gösterilmesi.""}]"
v403-internal-medicine-watchful-waiting,Watchful waiting,"[""Watchful waiting""]",İç Hastalıkları,Hematoloji-Onkoloji / İzlem stratejisi,P1,2,Asemptomatik düşük riskli bazı malignitelerde hemen tedavi vermeden düzenli izlem yapma yaklaşımıdır.,"Erken evre asemptomatik KLL’de tedavi endikasyonu yoksa izlem tercih edilir; tedavi hastalık yükü, sitopeni, semptom veya hızlı progresyon gelişince düşünülür.",Erken asemptomatik KLL’de tedavi değil izlem klasik yaklaşımdır.,Agresif lenfomalar genellikle tedavi gerektirir; KLL’de asemptomatik erken evre izlenebilir.,"[""KLL"", ""Lenfositoz"", ""B semptomları""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-358-extra.answer"", ""text"": ""Watchful waiting / düzenli izlem.""}, {""sourceFilePath"": ""src/data/tusPearlInternalMedicine*Overrides.js::tus-pearl-internal-medicine-358-extra.answer"", ""text"": ""Watchful waiting / düzenli izlem.""}]"
v403-internal-medicine-hook-etkisi,Hook etkisi,"[""Hook etkisi""]",İç Hastalıkları,Endokrinoloji / Laboratuvar tuzağı,P1,16,Çok yüksek analit düzeyinin immunoassay ölçümünde beklenenden düşük görünmesine yol açan laboratuvar artefaktıdır.,Büyük prolaktinoma varlığında prolaktin sadece orta yüksek görünüyorsa numune dilüsyonu ile tekrar ölçüm gerekir. Aksi halde stalk etkisiyle karışabilir.,Makroadenom + beklenenden düşük prolaktin = hook etkisini düşün.,Stalk etkisinde dopamin baskısı azalır ve prolaktin orta düzey artar; hook etkisinde gerçek değer çok yüksek olabilir.,"[""Prolaktinoma"", ""Stalk etkisi"", ""Prolaktin""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-361-spot.topic"", ""text"": ""Prolaktinoma hook etkisi""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-361-spot.keywords[1]"", ""text"": ""hook etkisi""}]"
v403-internal-medicine-stalk-etkisi,Stalk etkisi,"[""Stalk etkisi""]",İç Hastalıkları,Endokrinoloji / Hipofiz,P1,10,Hipofiz sapı basısıyla dopaminerjik inhibisyonun azalması sonucu prolaktinin orta düzey artmasıdır.,Sap basısı prolaktin sekresyonunu frenleyen dopamin akışını azaltır. Çok yüksek prolaktin prolaktinoma lehineyken orta düzey artış stalk etkisi veya hook etkisiyle karışabilir.,Orta prolaktin yüksekliği + büyük kitle stalk etkisi olabilir; çok yüksek değer prolaktinoma lehinedir.,Hook etkisinde ölçüm artefaktı nedeniyle gerçek çok yüksek prolaktin düşük görünebilir.,"[""Prolaktinoma"", ""Hook etkisi"", ""Dopamin""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-361-spot.differentialNote"", ""text"": ""Stalk etkisi prolaktini genellikle orta düzey artırır; hook etkisi gerçek çok yüksek prolaktini olduğundan düşük gösterir.""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-361-extra.keywords[1]"", ""text"": ""stalk etkisi""}]"
v403-internal-medicine-optik-noropati,Optik nöropati,"[""Optik nöropati""]",İç Hastalıkları,Nöro-oftalmoloji / Acil göz bulgusu,P1,8,"Optik sinirin işlev bozukluğu sonucu görme azalması, renk görme bozulması veya görme alanı kaybı gelişmesidir.","Graves oftalmopatisinde orbital bası optik siniri tehdit edebilir. Bu bulgu gelişirse kozmetik bir problem değil, acil görme kaybı riski olarak değerlendirilir.",Graves oftalmopatisinde optik nöropati acil uyarı bulgusudur.,Ekzoftalmi görünüm bulgusudur; optik nöropati görme fonksiyonunu tehdit eder.,"[""Graves oftalmopatisi"", ""Görme kaybı"", ""Orbital inflamasyon""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-362-extra.keywords[1]"", ""text"": ""optik nöropati""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-362-extra.front"", ""text"": ""Graves oftalmopatisinde görme azalması veya optik nöropati bulgusu gelişirse yaklaşım neden acildir?""}]"
v403-internal-medicine-renal-ven-trombozu,Renal ven trombozu,"[""Renal ven trombozu""]",İç Hastalıkları,Nefroloji / Nefrotik komplikasyon,P1,10,Renal ven içinde trombüs oluşmasıdır; özellikle membranöz nefropatiyle ilişkili nefrotik sendromda klasikleşir.,"Nefrotik sendromda antitrombin III gibi antikoagülan proteinlerin idrarla kaybı ve karaciğer kaynaklı prokoagülan artışı tromboz riskini artırır. Yan ağrısı, hematüri ve böbrek fonksiyon bozulması görülebilir.",Nefrotik sendrom + membranöz nefropati renal ven trombozu riskini akla getirir.,Nefritik sendromda inflamatuvar sediment; nefrotikte protein kaybı ve hiperkoagülabilite baskındır.,"[""Membranöz nefropati"", ""Antitrombin III kaybı"", ""Nefrotik sendrom""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-365-spot.keywords[1]"", ""text"": ""renal ven trombozu""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-365-spot.front"", ""text"": ""Nefrotik sendromlu erişkinde renal ven trombozu gelişimi en klasik olarak hangi primer glomerülopatiyle ilişkilidir?""}]"
v403-internal-medicine-antitrombin-iii-kaybi,Antitrombin III kaybı,"[""Antitrombin III kaybı""]",İç Hastalıkları,Hematoloji-Nefroloji / Hiperkoagülabilite mekanizması,P1,0,Nefrotik sendromda idrarla antikoagülan protein kaybına bağlı tromboz eğilimi mekanizmasıdır.,Masif proteinüri sadece albümin değil antitrombin III gibi antikoagülan proteinlerin de kaybına yol açabilir. Bu durum renal ven trombozu ve diğer venöz trombozlara yatkınlık oluşturur.,Nefrotik sendromda tromboz eğilimi antitrombin III kaybıyla açıklanır.,DIC’de tüketim koagülopatisi; nefrotikte idrarla antikoagülan protein kaybı öne çıkar.,"[""Nefrotik sendrom"", ""Renal ven trombozu"", ""Proteinüri""]","[{""sourceFilePath"": ""src/data/cases.js::v164-new-018-hemoptizi-ve-hematuri-birlikteligi.investigations[2].summary"", ""text"": ""Dismorfik eritrositler ve eritrosit silendirleri kanamanın glomerüler kaynaklı olduğunu gösterir; orta düzey proteinüri nefritik paternle uyumludur.""}, {""sourceFilePath"": ""src/data/cases.js::v164-new-018-hemoptizi-ve-hematuri-birlikteligi.investigations[2].clinicalMeaning"", ""text"": ""Dismorfik eritrositler ve eritrosit silendirleri kanamanın glomerüler kaynaklı olduğunu gösterir; orta düzey proteinüri nefritik paternle uyumludur.""}]"
